0.005326924	0.022186901	-0.023333376	-0.064783126	0.07960497	0.09841347	-0.035470795	-0.07694059	-0.14173011	0.01986069	-0.025642775	0.011377837	0.03887002	-0.016903918	0.0004046197	-0.11103652
-0.026982002	0.08325015	-0.04356522	-0.021815777	0.085686475	0.08644233	-0.010978704	-0.085931	-0.2454022	-0.000809996	0.09652164	0.045482587	0.060364794	-0.07084931	0.039354812	-0.08178595
-0.049852923	-0.022674894	0.0076358714	0.005022353	-0.0010988781	0.0430943	-0.09309495	-0.036913123	-0.18233904	0.035995364	0.036279198	0.09700438	0.035115432	-0.053928476	-0.027229445	-0.049725376
0.018774616	0.018531028	-0.012495123	0.027786748	0.16273767	0.06646265	0.02085176	-0.076371655	-0.24491397	0.0028410435	-0.014005082	-0.009492931	0.034622222	-0.058296695	0.039078824	-0.117960565
0.079956174	0.005556707	-0.046206295	-0.016379219	0.06246086	0.03856069	-0.053882807	-0.06342852	-0.10981845	-0.020692522	0.04947183	0.043263394	0.05420677	-0.02990087	-0.009328121	-0.099010035
-0.014084115	0.01847469	-0.061531987	0.039022144	0.12074332	0.10353986	0.028447354	-0.09480926	-0.13126709	-0.054928478	0.05214018	0.050841752	0.022239517	0.007984205	-0.06781174	-0.0045835013
-0.022781536	0.070568874	-0.049403466	0.018785661	0.09054235	0.045248862	-0.08316153	-0.022855103	-0.10491884	-0.024947243	0.024068998	-0.016542353	-0.02571226	-0.053382833	-0.0285744	-7.2879404e-05
-0.043255266	-0.033917077	-0.08007411	0.03214709	0.128309	0.03982089	-0.038396917	-0.02543622	-0.10960889	-0.03853419	0.012282655	0.0017540163	-0.01491963	-0.021313947	0.0312041	-0.06517494
0.0046170414	0.0709989	-0.05958545	-0.03942765	0.098323315	0.119343154	-0.02590624	-0.03610168	-0.08029421	0.033681452	0.12576635	0.072255	-0.030722613	-0.056317545	-0.046948273	-0.16195902
0.036598343	-0.023002421	-0.053327378	-0.013881061	0.025711704	0.07168661	0.030453935	-0.18112645	-0.12433682	0.014841172	0.088711895	0.070100896	0.05510226	-0.016328972	0.01324995	-0.05154448
0.034671206	0.044476777	-0.03560311	0.021838823	0.07257527	-0.008039658	-0.0013093362	-0.012440914	-0.14069656	-0.056120634	0.11196578	-0.06276653	0.061195005	-0.04988107	-0.070361964	-0.10803523
-0.011513852	0.015195541	-0.069903	-0.008499978	0.01757897	0.14302826	0.021680526	-0.055474672	-0.191749	-0.06986752	-0.04341743	0.0839505	-0.023107024	-0.08201651	0.028599052	-0.17917459
0.073330685	0.07046866	0.015129883	-0.018514825	0.12337413	0.008243476	0.0021040936	-0.08872826	-0.05822926	0.042962834	0.07359816	0.06843662	-0.008167828	-0.007877733	-0.002206818	-0.17336094
-0.009268245	0.04340545	-0.003478892	-0.08271101	-0.039488282	-0.0126578165	0.042162117	-0.06370417	-0.057620723	-0.042585302	-0.060884286	-0.073605336	0.048801586	0.041623056	0.003279175	-0.00030428058
0.046743095	0.08424916	0.013417504	-0.030883813	0.06652945	0.07998824	-0.0078042867	-0.1116146	-0.11652845	0.052701447	0.047505092	0.0019009273	0.07015377	-0.062811926	-0.012864883	-0.13365911
0.011647008	-0.108902425	0.045946922	-0.027360734	0.105793186	0.047223944	0.057139933	-0.05322047	-0.06642445	-0.00949744	-0.016446063	-0.010965764	0.025724597	-0.01507256	0.014661141	-0.12127184
-0.04517539	0.08684572	-0.01487308	0.04790995	0.21343572	0.04034851	-0.04070401	-0.045298383	-0.056619126	-0.021527855	-0.017765876	0.025261138	0.11929497	-0.09733429	-0.047730252	-0.049520373
0.0020032763	0.031897925	-0.028137194	0.049219705	0.005745081	0.122695886	0.037558682	-0.047298342	-0.08556559	0.048588544	0.07615834	0.009453152	0.11384017	0.013247063	-0.04193971	-0.1325352
-0.034030914	0.09067814	0.010181429	0.10761296	0.055552572	0.10081823	0.025446797	0.006024681	-0.06695424	0.089364424	0.052092273	-0.0057006814	0.019980175	0.01884421	-0.051065277	-0.08678025
0.022776973	0.042526897	0.0107495235	-0.05053786	0.04835227	-0.0010801014	-0.035899114	0.028357243	-0.14104845	0.04259043	0.02783146	0.018703464	0.00063755084	-0.07171143	-0.036081437	-0.14269274
0.064957134	0.08097746	-0.024489123	-0.13556987	0.078267045	-0.0339019	-0.03362471	-0.075537495	-0.109163284	-0.14300488	0.025275419	0.015208946	0.023837954	-0.019751417	0.0118955085	-0.10413474
0.0744386	-0.01142464	0.0077809216	0.05409508	0.046872117	-0.0109384805	-0.05927338	-0.035993025	-0.1763465	-0.08000889	0.111982025	0.023867544	-0.04378475	-0.028986776	-0.06004888	0.042294998
0.020759668	-0.011526446	-0.068071626	0.02152506	0.074503355	0.11015656	-0.046417344	-0.04969783	-0.08250249	0.103009306	-0.10664234	0.05140575	-0.033002205	0.006106827	0.0333487	-0.02372605
0.06665668	0.11354269	0.001233786	0.027624229	0.04267879	-0.025057264	0.037175063	-0.05246192	-0.15442581	-0.027059352	0.049919583	0.11385661	0.0116151525	-0.12870398	0.091785386	-0.013854364
-0.020755183	0.10768462	0.038344957	0.0028836983	0.07296092	0.034535713	0.0292282	-0.023606088	-0.20553192	-0.06417495	0.030100873	0.11942169	-0.031181658	-0.06479525	-0.0154619925	-0.07051084
-0.030559756	0.0894511	-0.07003392	0.019994287	0.034519598	0.10025224	0.029848585	0.06768056	-0.070467725	0.10487075	0.007869849	0.0056626797	0.016093843	0.020032572	0.014675114	-0.04648097
0.007272965	-0.0112113515	-0.05129553	0.05016804	0.12028773	-0.0084231235	-0.06356954	-0.16754931	-0.025214247	-0.050049875	0.028260106	0.07318672	-0.08040264	0.002272081	-0.0045840885	-0.010893143
-0.055376284	0.07977763	-0.056309603	0.0071689156	0.061852854	-0.007327772	0.0012418962	0.011262092	0.06861482	0.02313929	-0.07670935	0.12552813	0.16059558	-0.117604464	0.058581274	0.037161987
-0.0021317452	-0.04116767	0.025933007	0.067753404	0.078591235	0.078223825	-0.058788892	-0.14622098	-0.10375805	0.040714767	0.031716116	0.066500045	-0.032866966	-0.02477081	-0.007742546	-0.0034198465
0.047581367	0.0017256949	0.03158384	-0.054477096	0.060433283	0.0027020052	-0.0147538725	-0.071206614	-0.075756766	-0.051012326	0.023477305	-0.055763245	-0.10668822	0.10425243	-0.0049148323	-0.02546919
0.019569026	0.05652323	-0.043003116	-0.03404852	-0.039301902	0.024138883	-0.022573385	-0.052164704	0.0058045327	0.09667885	0.013052748	-0.022815958	0.10712176	-0.05166552	0.04870449	-0.044256512
0.061975505	-0.0035174824	0.04269372	0.035741303	-0.00931837	0.13255726	-0.014307349	-0.08161454	-0.023846915	-0.0041719778	0.009361047	0.025088333	0.052215863	-0.034390878	-0.0028185507	-0.12775756
0.017445542	0.0116366055	-0.020424528	-0.032246687	-0.027942427	0.038920358	-0.063248985	0.00029741338	-0.11586774	-0.07211071	0.06164849	0.10268635	0.05059944	0.017802743	0.0074284556	-0.1643809
-0.08063754	-0.033597283	-0.03306642	-0.065258324	-0.050349053	0.056464963	-0.019215966	0.009270302	-0.074635	-0.032762088	0.018283416	0.07393798	-0.033694908	0.045459654	0.016484467	-0.0112579735
0.080949955	0.078501076	-0.010895741	0.011068571	0.063928716	0.13936886	-0.008501746	-0.058585696	-0.14983103	0.022716947	0.053152826	-0.054027885	-0.012667	-0.081366606	0.05922864	0.08482971
0.09240507	-0.028142463	0.032211863	-0.026751705	0.01715445	0.010496237	-0.059568096	-0.031288657	0.04018053	0.021390727	0.029543705	0.04478483	0.05367907	0.02203134	-0.020084461	0.015496366
0.077376276	0.045857802	0.013488113	-0.024511019	0.059862662	0.011477815	-0.055286728	-0.066728815	-0.107594214	-0.049720343	0.04532468	0.017154872	0.08257458	-0.061519176	0.029209789	-0.014167265
-0.025040653	0.01892811	-0.033996895	0.041193396	-0.024698729	0.03435212	-0.015870648	-0.01211129	-0.033413246	-0.081180975	0.035002653	-0.011347392	0.0999656	-0.026786624	0.061879616	-0.010943852
0.16400817	0.18733281	-0.05631287	0.039571553	0.041508824	0.07616587	-0.016486067	-0.049755316	-0.07240264	-0.009532131	-0.056443077	-0.15010019	0.03330889	-0.09691513	0.024026778	-0.021985032
0.08860133	0.10704768	-0.08520859	-0.0013188004	0.099060416	0.009426743	0.08100178	-0.12609491	-0.10462777	-0.0027605528	-0.023051402	-0.04938018	0.009224155	0.009140825	0.051700983	-0.044573087
0.052991297	-0.11845489	-0.051426828	-0.09026742	0.020072443	0.004084172	-0.03529019	0.15707608	0.03432279	-0.014593566	-0.03180923	0.07684249	-0.0054734577	-0.033194147	0.09553154	-0.13867119
-0.07087015	-0.018087544	-0.0043813763	-0.048652083	-0.2144896	-0.004380666	0.009296205	0.0017298573	-0.21630147	-0.08086146	0.0423962	0.019913208	0.09921233	-0.030289358	0.014352734	-0.012331385
0.08970561	0.080599196	-0.009051261	0.030903496	0.050624095	0.117306374	0.029713279	-0.043014508	-0.017077755	0.09939246	0.051235184	0.056973215	0.08146223	-0.100294806	-0.0153224915	0.089981996
-0.07728367	-0.0033326193	-0.074345276	-0.014918598	0.09696658	0.1861411	-0.11486772	-0.11015073	-0.021543728	-0.05407997	0.061175425	0.09683606	0.03649916	-0.02474213	0.0023050758	0.053996045
0.023849858	-0.12452602	0.04142811	-0.025533374	0.041847575	0.01795492	-0.022919126	-0.053286675	-0.05396268	-0.021658195	0.091484204	0.00481284	0.0024227086	-0.079775974	-0.05158402	-0.13003184
0.010953806	0.016210726	-0.011460758	-0.023940595	-0.069292404	0.07957505	0.016657133	-0.06288876	0.11680666	-0.11320002	0.035542414	0.048399583	-0.0040072864	-0.013001465	0.030039612	-0.11014966
0.06289048	0.11213995	0.05366151	-0.11429195	-0.0006372291	0.02030868	-0.06474877	-0.0024258008	-0.12409026	-0.0437518	0.005440591	0.05878258	-0.016549416	-0.00062247954	0.09763341	-0.09730856
0.01101698	0.0587328	-0.060356252	-0.041966487	0.09833274	0.117357485	-0.057685908	0.016966004	-0.1555064	0.04577243	0.022028472	0.08049859	-0.013836412	-0.08988468	0.034041103	0.06212173
